time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.148463,0.0023,-0.0409,0.0254,0.048
1.154226,-0.0215,-0.0256,-0.0650,0.073
1.159879,-0.0307,-0.0386,-0.1069,0.118
1.163514,-0.0398,-0.0372,-0.0768,0.094
1.169467,-0.0345,-0.0404,-0.0182,0.056
1.173271,-0.0293,-0.0246,0.0115,0.040
1.179351,0.0092,-0.0468,0.0505,0.069
1.184112,0.0283,-0.0403,0.0367,0.061
1.189775,0.0472,-0.0387,0.0750,0.097
1.193094,0.0326,-0.0702,0.1171,0.140
1.198424,0.0133,-0.0444,0.1393,0.147
1.203167,-0.0250,-0.0094,0.0942,0.098
1.207893,-0.0487,0.0251,0.0681,0.087
1.213658,-0.0486,0.0449,0.0468,0.081
1.219484,-0.0580,0.0643,0.0398,0.095
1.222850,-0.0530,0.0643,0.0281,0.088
1.228855,-0.0528,0.0404,-0.0071,0.067
1.233237,-0.0336,0.0259,-0.0465,0.063
1.238814,-0.0335,0.0257,-0.0614,0.074
1.244067,-0.0286,0.0302,-0.0519,0.066
1.250214,-0.0378,-0.0034,-0.0514,0.064
1.254273,-0.0422,0.0061,-0.0743,0.086
1.258585,-0.0322,0.0061,-0.0872,0.093
1.263285,-0.0270,0.0252,-0.1090,0.115
1.268670,-0.0313,0.0395,-0.1256,0.135
1.276647,-0.0070,0.0346,-0.0469,0.059
1.282999,0.0504,-0.0036,0.0122,0.052
1.283442,0.1025,0.0249,0.0565,0.120
1.289440,0.1161,0.0106,0.0954,0.151
1.292576,0.1201,-0.0225,0.1194,0.171
1.299590,0.0859,-0.0364,0.1050,0.140
1.304646,0.0711,-0.0263,0.0856,0.114
1.309368,0.0515,-0.0258,0.0755,0.095
1.314739,0.0130,0.0127,0.0033,0.019
1.319107,-0.0109,-0.0014,-0.0541,0.055
1.323078,-0.0061,0.0226,-0.0731,0.077
1.328727,-0.0251,0.0229,-0.1063,0.112
1.333732,-0.0297,0.0374,-0.0536,0.072
1.338887,-0.0485,0.0185,0.0131,0.054
1.344068,-0.0434,-0.0004,0.0507,0.067
1.348841,-0.0431,-0.0240,0.0597,0.077
1.353468,-0.0570,-0.0189,0.0592,0.084
1.359903,-0.0565,-0.0522,0.0730,0.106
1.363465,-0.0417,-0.0710,0.0678,0.107
1.369111,0.0014,-0.0755,0.0485,0.090
1.379684,0.0347,-0.0704,0.0343,0.086
1.380625,0.0582,-0.0892,0.0678,0.126
1.384657,0.0579,-0.0792,0.0583,0.114
1.387934,0.0289,-0.0550,0.0394,0.074
1.392259,0.0383,-0.0214,0.0586,0.073
1.398155,0.0476,0.0024,0.0587,0.076
1.404562,0.0092,0.0167,0.0349,0.040
1.408263,-0.0240,0.0404,0.0066,0.047
1.414115,-0.0237,0.0211,-0.0025,0.032
1.420828,-0.0472,0.0259,-0.0257,0.060
1.423652,-0.0467,0.0211,-0.0628,0.081
1.428542,-0.0271,0.0542,-0.0899,0.108
1.433731,-0.0125,0.0632,-0.0787,0.102
1.439663,0.0210,0.0769,-0.0343,0.087
1.442391,0.0400,0.0666,0.0049,0.078
1.448467,0.0730,0.0565,0.0295,0.097
1.454078,0.1106,0.0607,0.0871,0.153
1.458625,0.1288,0.0555,0.1395,0.198
1.463570,0.1421,0.0455,0.1817,0.235
1.468648,0.1220,0.0358,0.1997,0.237
1.476255,0.1163,0.0783,0.1842,0.231
1.482442,0.1343,0.0588,0.1495,0.209
1.482716,0.1094,0.0443,0.1148,0.165
1.487655,0.0419,0.0822,0.0707,0.116
1.492563,0.0320,0.0389,0.0504,0.071
1.498209,0.0079,0.0389,0.0303,0.050
1.504168,-0.0588,0.0673,-0.0135,0.090
1.509693,-0.0822,0.0719,-0.0710,0.130
1.513540,-0.1101,0.0431,-0.0090,0.119
1.519367,-0.1139,0.0194,0.0240,0.118
1.523380,-0.1130,0.0243,-0.0047,0.116
1.528758,-0.1262,0.0151,-0.0045,0.127
1.533294,-0.1061,0.0107,0.0245,0.109
1.540026,-0.0718,0.0254,0.0249,0.080
1.543510,-0.0284,0.0164,0.0586,0.067
1.549505,0.0195,0.0264,0.1015,0.107
1.554483,0.0432,0.0553,0.1439,0.160
1.561135,0.0572,0.0650,0.1478,0.171
1.564363,0.0520,0.0365,0.1752,0.186
1.570378,0.0610,0.0082,0.1546,0.166
1.579314,0.0510,0.0039,0.1482,0.157
1.580176,0.0172,0.0185,0.0941,0.097
1.583250,-0.0068,0.0662,0.0070,0.067
1.587676,-0.0021,0.0611,-0.0603,0.086
1.593366,-0.0164,0.0278,-0.0557,0.064
1.598682,-0.0164,0.0139,-0.0512,0.056
1.603703,-0.0306,0.0239,-0.0800,0.089
1.609165,-0.0162,0.0387,-0.0515,0.066
1.613153,-0.0066,0.0487,-0.0612,0.079
1.619025,0.0266,0.0492,-0.0423,0.070
1.623725,0.0169,0.0733,-0.0281,0.080
1.628523,0.0262,0.0736,0.0004,0.078
1.633707,0.0403,0.0455,0.0241,0.065
1.639652,0.0447,0.0033,0.0524,0.069
1.645909,0.0729,-0.0053,0.0472,0.087
1.649392,0.0675,-0.0186,0.0230,0.074
1.654736,0.0670,-0.0176,-0.0012,0.069
1.661257,0.0712,-0.0261,-0.0013,0.076
1.664021,0.0896,-0.0106,-0.0396,0.098
1.669901,0.0698,0.0096,-0.1014,0.123
1.675991,0.0169,0.0201,-0.1295,0.132
1.682616,-0.0023,0.0397,-0.1147,0.121
1.683027,-0.0071,0.0116,-0.1143,0.115
1.688079,-0.0357,0.0074,-0.0999,0.106
1.693770,-0.0641,-0.0207,-0.0955,0.117
