time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.485557,1.2788,-0.1844,0.6172,1.432
1.489001,1.4772,-0.1511,0.8616,1.717
1.494090,1.6170,-0.1550,1.1038,1.964
1.497787,1.6559,-0.1815,1.3198,2.125
1.503766,1.6184,-0.2306,1.4904,2.212
1.510082,1.5004,-0.3023,1.6107,2.222
1.515456,1.2977,-0.3777,1.6476,2.131
1.517664,0.9683,-0.4906,1.6588,1.982
1.523610,0.6177,-0.5981,1.6731,1.881
1.528822,0.2813,-0.6867,1.6263,1.788
1.533243,-0.0214,-0.7715,1.4111,1.608
1.537483,-0.2597,-0.8466,1.0920,1.406
1.543237,-0.4345,-0.9081,0.6753,1.212
1.548367,-0.4796,-1.0225,0.1905,1.145
1.553289,-0.3345,-1.1461,-0.2858,1.228
1.557838,-0.0195,-1.2546,-0.7633,1.469
1.563617,0.2949,-1.3615,-1.1789,1.825
1.567649,0.6855,-1.4146,-1.5230,2.189
1.573859,1.0947,-1.4660,-1.6526,2.466
1.578849,1.5176,-1.4866,-1.7416,2.747
1.583723,1.9637,-1.4190,-1.8195,3.030
1.587980,2.3898,-1.2779,-1.9194,3.321
1.594688,2.7482,-1.0302,-1.9544,3.526
1.600903,3.1444,-0.6287,-1.9574,3.757
1.603457,3.4396,-0.2084,-1.7390,3.860
1.608964,3.7347,-0.1672,-0.9639,3.861
1.615919,3.9625,-0.2893,-0.1879,3.978
1.618982,4.2525,-0.5599,0.5793,4.328
1.629154,4.5183,-0.6377,0.9735,4.666
1.630238,4.4875,-0.4035,1.1497,4.650
1.636893,4.3904,-0.4371,1.5359,4.672
1.637502,4.3131,-0.7329,1.9692,4.798
1.642886,4.0929,-0.9119,2.3090,4.787
1.648398,3.5141,-0.6168,2.3095,4.250
1.653503,2.7159,-0.6571,1.9789,3.424
1.658428,1.8945,-0.4868,1.3170,2.358
1.663454,1.2795,-0.5368,0.8347,1.619
1.668624,0.5643,-0.5763,0.0037,0.807
1.674941,-0.3468,-0.7014,-0.5057,0.932
1.678633,-1.1759,-0.9174,-0.9363,1.761
1.683881,-1.8462,-1.0906,-1.2478,2.481
1.688906,-2.3623,-1.2215,-1.3505,2.983
1.693857,-2.6809,-1.1901,-1.3857,3.244
1.698292,-2.9408,-1.1919,-1.1982,3.392
1.703047,-3.4049,-1.2543,-0.7015,3.696
1.708770,-4.0060,-1.3530,0.0081,4.228
1.713941,-4.6678,-1.2967,0.6796,4.892
1.720305,-5.3809,-1.0385,1.3064,5.634
1.724134,-5.7867,-0.6896,1.7519,6.085
1.728318,-5.7664,-0.2738,2.1236,6.151
1.732966,-5.5218,0.0949,2.3946,6.019
1.739199,-5.0771,0.3839,2.7355,5.780
1.744572,-4.3992,0.6328,2.9346,5.326
1.751181,-3.8043,1.0238,2.7999,4.833
1.754672,-3.4359,1.4364,2.3268,4.391
1.759719,-3.4851,1.7982,1.5115,4.203
1.765478,-3.8415,1.9258,0.6997,4.354
1.769624,-4.3227,2.0154,-0.0219,4.769
1.775861,-4.8664,2.0814,-0.7918,5.352
1.778829,-5.3242,2.0902,-1.7519,5.982
1.784154,-5.8009,1.9847,-2.8939,6.780
1.788208,-6.3535,1.8313,-4.1467,7.805
1.794548,-7.0007,1.5618,-5.0344,8.763
1.798205,-7.7661,1.3670,-5.8631,9.826
1.804650,-8.1996,1.3374,-6.4878,10.541
1.808469,-8.4303,1.6364,-6.5856,10.822
1.815171,-8.3721,2.2497,-6.1508,10.629
1.819149,-7.8385,3.0385,-5.2842,9.930
1.823540,-6.8976,3.4913,-3.8350,8.630
1.832202,-5.8231,3.3167,-2.3435,7.099
1.834409,-5.1515,2.5863,-1.1428,5.876
1.837543,-4.6340,1.9582,-0.0341,5.031
1.843051,-3.7493,1.6792,1.0277,4.235
1.848484,-2.7660,1.5093,1.8489,3.653
1.856754,-1.8375,1.2386,2.4285,3.288
1.858269,-0.9781,0.8680,2.7090,3.008
1.863973,-0.1829,0.4664,2.6576,2.704
1.869820,0.5196,0.0258,2.2563,2.315
1.874826,1.0388,-0.2611,1.4779,1.825
1.879809,1.4852,-0.4319,0.5927,1.656
1.886112,1.8926,-0.4863,-0.1827,1.963
1.889075,2.0364,-0.3522,-0.8279,2.226
1.893538,2.1035,-0.1303,-1.2998,2.476
1.898262,2.1227,0.2223,-1.6271,2.684
1.904059,2.1277,0.6045,-1.8337,2.873
1.908886,2.0134,0.8774,-1.8038,2.842
1.913845,1.8947,1.0649,-1.6570,2.733
1.918131,1.8387,1.1001,-1.5033,2.617
1.923234,1.8503,0.9838,-1.3900,2.515
1.928357,1.7954,0.8552,-1.3787,2.420
1.932704,1.6551,0.7381,-1.4495,2.321
1.937420,1.5587,0.6180,-1.5687,2.296
1.943361,1.5204,0.4470,-1.7027,2.326
1.948217,1.5115,0.3880,-1.8616,2.429
1.954359,1.4695,0.3642,-2.0030,2.511
1.959079,1.5187,0.2367,-2.1704,2.660
1.963866,1.5443,0.1736,-2.2350,2.722
1.968753,1.5988,0.0025,-2.3741,2.862
1.973338,1.5194,-0.0370,-2.3290,2.781
1.979852,1.4068,-0.0076,-2.0715,2.504
1.984061,1.2657,0.1472,-1.7317,2.150
1.989260,1.1151,0.2353,-1.2574,1.697
1.996140,1.0076,0.3708,-0.6930,1.278
1.999552,0.9000,0.5528,-0.1545,1.067
2.004232,0.8686,0.7044,0.3096,1.160
2.009081,0.8992,0.9596,0.5224,1.415
2.014845,0.7811,1.2507,0.5990,1.592
2.019435,0.6294,1.4098,0.5545,1.640
2.028577,0.5207,1.4990,0.4230,1.642
2.029044,0.4791,1.4517,0.2721,1.553
2.033645,0.4901,1.3406,0.1120,1.432
2.039153,0.4820,1.2578,0.0051,1.347
2.043982,0.4212,1.2229,-0.1006,1.297
2.051045,0.2650,1.2165,-0.1135,1.250
2.055074,0.1089,1.2337,-0.0721,1.241
2.058288,-0.1139,1.2501,-0.0534,1.256
2.063655,-0.2742,1.2461,-0.0242,1.276
2.068934,-0.3674,1.1212,-0.0421,1.181
2.074878,-0.3648,0.9714,-0.0592,1.039
2.079518,-0.3049,0.7735,0.0298,0.832
2.083782,-0.1829,0.5664,0.1907,0.625
2.088635,-0.1330,0.4416,0.3420,0.574
2.093822,-0.1933,0.4233,0.5594,0.728
2.099809,-0.2250,0.4629,0.8565,0.999
2.104706,-0.2280,0.5554,1.1086,1.261
2.109554,-0.2169,0.7149,1.4590,1.639
2.114609,-0.2156,0.8979,1.8398,2.059
2.119673,-0.2527,1.0372,2.1356,2.388
2.128606,-0.2422,1.1183,2.3849,2.645
2.129133,-0.1934,1.0791,2.4630,2.696
2.134229,-0.1162,0.9679,2.4569,2.643
2.137909,-0.0153,0.8233,2.3715,2.510
2.143189,0.0903,0.6935,2.1692,2.279
2.149221,0.2051,0.6741,1.9313,2.056
2.154416,0.2193,0.6649,1.7441,1.879
2.158606,0.1951,0.7226,1.5551,1.726
2.164356,0.2331,0.7990,1.3307,1.570
2.168661,0.2757,0.8840,1.0517,1.401
2.174535,0.3133,0.9915,0.7563,1.286
2.179019,0.4226,1.0639,0.4448,1.228
2.186182,0.6800,1.0483,0.1459,1.258
2.189701,1.0326,0.9549,-0.2024,1.421
2.196375,1.4278,0.8558,-0.5424,1.751
2.199699,1.7793,0.7421,-0.8687,2.115
2.204088,2.1064,0.6618,-1.1144,2.473
2.209397,2.4186,0.6579,-1.2508,2.801
2.218668,2.6921,0.6538,-1.2822,3.053
2.219613,2.9317,0.6684,-1.2323,3.250
2.228334,3.1997,0.6972,-1.1202,3.461
2.228907,3.4577,0.6593,-0.9939,3.658
2.233638,3.6819,0.6366,-0.8964,3.843
2.239320,3.8053,0.5148,-0.8467,3.932
2.245395,3.8664,0.3567,-0.9110,3.988
2.251392,3.9418,0.2966,-0.9832,4.073
2.255465,3.8786,0.2721,-1.0394,4.025
2.259528,3.7198,0.2778,-1.0935,3.887
2.264066,3.6140,0.3753,-1.1407,3.808
2.269056,3.6473,0.5543,-1.1139,3.854
2.274821,3.8624,0.7996,-0.8652,4.038
2.279002,4.2353,1.0969,-0.4386,4.397
2.284058,4.5503,1.3360,0.0218,4.742
2.289109,4.9894,1.5216,0.6636,5.258
2.295257,5.3657,1.7063,1.1996,5.757
2.299878,5.7845,1.8753,1.7494,6.328
2.304554,6.1071,1.7318,2.2886,6.748
2.311168,6.3192,1.3198,2.7266,7.008
2.314797,6.4115,0.6453,2.9730,7.097
2.320284,6.1689,-0.1753,3.0012,6.862
2.324799,5.4484,-0.9833,2.6268,6.128
2.330070,4.4039,-1.5063,1.9328,5.040
2.334318,3.4232,-1.7253,1.1106,3.991
2.338541,1.5254,-1.7078,-0.2617,2.305
2.343856,-0.9152,-1.4503,-1.8046,2.489
2.348922,-2.9457,-1.2082,-3.2526,4.551
2.355550,-4.3608,-0.9587,-4.5522,6.376
2.360131,-5.3194,-0.7023,-5.7569,7.870
2.364708,-5.7122,-0.5825,-6.7063,8.829
2.369771,-6.1812,-0.2546,-7.3548,9.611
2.374449,-6.6355,0.1569,-7.4159,9.952
2.380459,-6.9222,0.6230,-7.2451,10.040
2.384602,-7.2902,1.2104,-7.0583,10.219
2.389956,-7.7396,1.6700,-6.4780,10.230
2.396529,-8.2846,1.8584,-5.7390,10.248
2.400742,-8.4610,1.7386,-5.0317,9.997
2.405257,-8.5277,1.3217,-4.3314,9.656
2.408605,-8.1834,0.7292,-3.8511,9.074
2.414244,-7.6202,-0.0091,-3.3884,8.340
2.421375,-7.3456,-0.6301,-2.8959,7.921
2.424347,-7.2685,-1.2162,-2.0188,7.641
2.429454,-7.5080,-1.7832,-0.9073,7.770
2.434620,-7.7427,-2.2883,0.4995,8.089
2.439094,-8.1252,-3.0042,1.8061,8.849
2.443804,-8.2244,-3.6716,3.1657,9.547
2.450314,-8.3132,-4.0836,4.0573,10.112
2.456062,-8.3008,-4.2966,4.0622,10.191
2.459515,-8.3546,-4.6830,3.6280,10.242
2.465039,-8.2832,-5.0983,3.0676,10.199
2.469176,-8.1490,-5.5418,2.4393,10.152
2.474102,-7.7417,-5.7648,1.7203,9.804
2.479964,-6.7602,-5.4606,1.0607,8.755
2.483853,-5.5976,-4.4949,0.6381,7.207
2.488708,-5.0869,-3.7542,0.3897,6.334
2.495352,-5.0119,-3.3946,0.2147,6.057
2.501481,-4.8746,-3.1117,-0.0168,5.783
2.504719,-4.7421,-2.6154,-0.3819,5.429
2.511894,-4.4374,-1.9749,-0.6594,4.902
2.517993,-3.9368,-1.3492,-0.8872,4.255
2.518984,-3.2837,-0.8438,-1.0125,3.538
2.527553,-2.7415,-0.5301,-1.1113,3.005
2.528876,-2.4058,-0.3168,-1.2439,2.727
2.534570,-1.9368,-0.1843,-1.1749,2.273
2.539246,-1.3968,-0.0362,-1.0913,1.773
2.544416,-0.8432,0.1186,-1.0936,1.386
2.549677,-0.3384,0.2277,-1.2097,1.277
2.554980,0.1703,0.2392,-1.1331,1.171
2.559740,0.6544,0.2922,-1.2093,1.406
2.563856,1.1042,0.2868,-1.3667,1.780
2.569571,1.5677,0.3192,-1.6149,2.273
2.574464,1.9875,0.4137,-1.7764,2.698
2.579650,2.2678,0.3553,-2.0902,3.105
2.583956,2.5716,0.3216,-2.3072,3.470
2.590344,2.7984,0.3132,-2.6326,3.855
2.596945,2.9530,0.3212,-2.8254,4.100
2.599761,3.3515,0.3842,-2.6469,4.288
2.605876,3.7973,0.4168,-2.5141,4.573
2.610266,4.3143,0.4531,-2.1488,4.841
2.619881,4.6202,0.5267,-1.7957,4.985
2.620626,4.7727,0.6181,-1.5694,5.062
2.624268,4.9106,0.6879,-1.3880,5.149
2.628395,4.8091,0.6827,-1.2811,5.023
2.635774,4.7987,0.4532,-1.1538,4.956
2.643463,4.7164,0.2242,-1.2309,4.880
2.644667,4.4668,0.0380,-1.2829,4.648
2.649859,3.7293,-0.1253,-1.2526,3.936
2.655310,3.1410,-0.2185,-1.1922,3.367
2.662314,2.8931,-0.1988,-1.0300,3.077
2.663861,2.6981,-0.1044,-0.7855,2.812
2.668663,2.5081,0.0264,-0.5694,2.572
2.673783,2.3374,0.0501,-0.3485,2.364
2.678592,2.2148,0.0722,-0.1468,2.221
2.683260,2.1113,0.0640,0.0597,2.113
2.688674,2.1516,-0.0078,0.2374,2.165
2.694557,2.2730,-0.1569,0.3145,2.300
2.698703,2.3991,-0.2536,0.2819,2.429
2.703051,2.4724,-0.3070,0.2014,2.500
2.708458,2.5169,-0.2933,0.1117,2.536
2.715522,2.5422,-0.3462,0.0557,2.566
2.720563,2.5723,-0.5182,-0.0002,2.624
2.723801,2.6119,-0.6266,0.0684,2.687
2.729606,2.6228,-0.6998,0.2373,2.725
