time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.898321,0.1221,-0.0166,-0.0888,0.152
1.903524,0.1258,0.0109,-0.1816,0.221
1.908891,0.1437,0.0051,-0.2592,0.296
1.913633,0.2469,-0.0193,-0.2405,0.345
1.919333,0.1783,0.0092,-0.1601,0.240
1.923940,0.0912,0.0185,-0.1654,0.190
1.928888,0.0998,0.0183,-0.0756,0.127
1.934290,0.1416,0.0087,-0.1289,0.192
1.940254,0.1498,0.0230,-0.1340,0.202
1.944814,0.1390,0.0420,-0.0863,0.169
1.949546,0.1234,0.0371,-0.0342,0.133
1.954591,0.0985,0.0465,-0.0013,0.109
1.959316,0.1023,0.0462,-0.0163,0.113
1.964848,0.1108,0.0413,-0.0358,0.124
1.969971,0.0955,0.0174,-0.0409,0.105
1.973133,0.0422,-0.0063,-0.0553,0.070
1.978887,-0.0248,-0.0012,-0.1121,0.115
1.983990,-0.0723,-0.0150,-0.1776,0.192
1.989657,-0.1289,-0.0097,-0.1853,0.226
1.995088,-0.1612,-0.0281,-0.1121,0.198
1.999267,-0.1743,-0.0226,-0.0111,0.176
2.004544,-0.1826,-0.0031,0.0507,0.190
2.010054,-0.2002,-0.0029,0.0925,0.221
2.014478,-0.2035,0.0113,0.1763,0.270
2.020159,-0.1877,-0.0031,0.2542,0.316
2.028109,-0.1625,-0.0035,0.2452,0.294
2.031680,-0.1327,-0.0230,0.2310,0.267
2.035278,-0.0984,-0.0139,0.2119,0.234
2.039516,-0.0787,-0.0334,0.1263,0.153
2.044053,-0.0686,-0.0291,0.0933,0.119
2.049771,-0.0443,-0.0248,0.0412,0.065
2.054704,-0.0488,0.0033,-0.0059,0.049
2.060405,-0.0389,-0.0022,-0.0433,0.058
2.064273,-0.0148,0.0067,-0.0615,0.064
2.071295,-0.0575,0.0442,-0.0606,0.095
2.073138,-0.0618,0.0433,-0.0503,0.091
2.078911,-0.0518,0.0519,-0.0353,0.081
2.084721,-0.0609,0.0416,0.0175,0.076
2.090328,-0.0699,0.0598,0.0318,0.097
2.094630,-0.0408,0.0637,0.0223,0.079
2.099564,-0.0215,0.0675,0.0603,0.093
2.103951,-0.0166,0.0523,0.1453,0.155
2.109240,-0.0022,0.0564,0.1818,0.190
2.114600,0.0359,0.0558,0.1274,0.144
2.119391,0.0689,0.0504,0.0686,0.109
2.124388,0.0778,0.0689,0.0481,0.115
2.129733,0.0820,0.0494,0.0323,0.101
2.134459,0.0861,0.0443,0.0257,0.100
2.139688,0.0617,0.0536,0.0285,0.087
2.144181,0.0565,0.0676,0.0167,0.090
2.149509,0.0847,0.0673,-0.0236,0.111
2.154094,0.1173,0.0481,-0.0540,0.138
2.159784,0.0832,0.0576,-0.0887,0.135
2.164937,0.0208,0.0290,-0.1132,0.119
2.169238,-0.0221,0.0292,-0.1041,0.110
2.173911,-0.0599,0.0246,-0.1090,0.127
2.178799,-0.0736,0.0154,-0.1420,0.161
2.184726,-0.1062,0.0298,-0.1696,0.202
2.189604,-0.1101,0.0060,-0.1493,0.186
2.194554,-0.0854,0.0157,-0.0861,0.122
2.198970,-0.0657,0.0205,-0.0758,0.102
2.204682,-0.0651,0.0252,-0.0562,0.090
2.208933,-0.0408,0.0201,-0.0416,0.062
2.214907,-0.0405,0.0245,-0.0082,0.048
2.219395,-0.0401,0.0193,0.0295,0.053
2.223880,-0.0255,0.0093,0.0572,0.063
2.229295,-0.0206,0.0040,0.0560,0.060
2.234429,0.0034,-0.0013,0.0404,0.041
2.239305,0.0176,-0.0114,0.0296,0.036
2.244309,0.0413,0.0024,0.0092,0.042
2.250208,0.0647,-0.0029,0.0078,0.065
2.254491,0.0690,0.0108,-0.0600,0.092
2.260254,0.0637,-0.0088,-0.0892,0.110
2.263965,0.0822,-0.0140,-0.0609,0.103
2.269854,0.0958,-0.0239,-0.0564,0.114
2.277336,0.0570,-0.0051,-0.1276,0.140
2.278994,0.0612,0.0039,-0.1787,0.189
2.287995,0.0179,0.0035,-0.1719,0.173
2.291485,0.0130,0.0125,-0.0937,0.095
2.294967,-0.0014,0.0213,-0.0636,0.067
2.299065,-0.0300,0.0300,0.0044,0.043
2.304478,-0.0203,0.0147,0.0149,0.029
2.311228,-0.0202,-0.0100,0.0539,0.058
2.316164,-0.0391,-0.0202,0.1067,0.115
2.320188,-0.0293,-0.0351,0.1256,0.134
2.323961,-0.0148,-0.0546,0.1013,0.116
2.330374,-0.0005,-0.0645,0.0723,0.097
2.334871,0.0233,-0.0741,0.0388,0.087
2.340249,0.0325,-0.0695,-0.0089,0.077
2.344233,0.0180,-0.0648,-0.0227,0.071
2.351881,0.0083,-0.0695,-0.0128,0.071
2.356002,0.0130,-0.0457,0.0065,0.048
2.361269,0.0366,-0.0457,0.0160,0.061
2.365234,0.0553,-0.0265,0.0586,0.085
2.371506,0.0216,-0.0407,0.0629,0.078
2.374244,0.0261,-0.0215,0.0291,0.045
2.379235,0.0354,-0.0261,0.0386,0.059
2.384401,0.0256,-0.0449,0.0576,0.077
2.389940,0.0016,-0.0586,0.0480,0.076
2.395620,-0.0032,-0.0676,0.0244,0.072
2.399813,0.0301,-0.0574,0.0344,0.073
2.404533,0.0583,-0.0901,0.0494,0.118
2.410875,0.0245,-0.0702,0.0694,0.102
2.415441,0.0623,-0.1028,0.0421,0.127
2.420654,0.0236,-0.0733,-0.0367,0.085
2.425204,0.0376,-0.0726,-0.0334,0.088
2.429910,0.0324,-0.0387,-0.0345,0.061
2.434527,0.0129,-0.0240,-0.0780,0.083
2.439124,-0.0301,-0.0143,-0.1258,0.130
2.444756,0.0175,-0.0141,-0.1162,0.118
2.450492,0.0742,0.0052,-0.1160,0.138
2.454735,0.0782,0.0197,-0.1064,0.133
2.461484,0.0203,0.0295,-0.1159,0.121
2.465257,0.0105,0.0344,-0.0639,0.073
2.470403,0.0198,0.0346,-0.0366,0.054
2.474715,0.0053,0.0537,-0.0336,0.064
